NAME,GEO_ID_local,Total Population,Income to Poverty Level: Under 0.50,Income to Poverty Level: 0.50 to 0.99,Income to Poverty Level: 1.00 to 1.24,Income to Poverty Level: 1.25 to 1.49,Total Male 75 to 79 years,Total Male 80 to 84 years,Total Male 85 and older,Total Female 75 to 79 years,Total Female 80 to 84 years,Total Female 85 and older,Total Not Hispanic or Latino,Total Not Hispanic or Latino White alone,Total Hispanic or Latino,Total Hispanic or Latino White alone,"Estimate!!Total:!!5 to 17 years:!!Speak Spanish:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak Spanish:!!Speak English ""not at all""","Estimate!!Total:!!5 to 17 years:!!Speak other Indo-European languages:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak other Indo-European languages:!!Speak English ""not at all""","Estimate!!Total:!!5 to 17 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not at all""","Estimate!!Total:!!5 to 17 years:!!Speak other languages:!!Speak English ""not well""","Estimate!!Total:!!5 to 17 years:!!Speak other languages:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak Spanish:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak Spanish:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak other Indo-European languages:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak other Indo-European languages:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak Asian and Pacific Island languages:!!Speak English ""not at all""","Estimate!!Total:!!18 to 64 years:!!Speak other languages:!!Speak English ""not well""","Estimate!!Total:!!18 to 64 years:!!Speak other languages:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak Spanish:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak Spanish:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak other Indo-European languages:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak other Indo-European languages:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak Asian and Pacific Island languages:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak Asian and Pacific Island languages:!!Speak English ""not at all""","Estimate!!Total:!!65 years and over:!!Speak other languages:!!Speak English ""not well""","Estimate!!Total:!!65 years and over:!!Speak other languages:!!Speak English ""not at all""",state,county,tract,block group,poverty_ratio_sum,over_75_sum,total_minority_non_hispanic,total_minority_hispanic,total_minority,do_not_speak_english_very_well,countytract,Percent with a disability,Residents with a disability,poverty_ratio_sum_share_local,over_75_sum_share_local,total_minority_share_local,Total Hispanic or Latino_share_local,do_not_speak_english_very_well_share_local,Residents with a disability_share_local,GEOID,RN_Name,in_RN,GEO_ID_regional,poverty_ratio_sum_share_regional,over_75_sum_share_regional,total_minority_share_regional,Total Hispanic or Latino_share_regional,do_not_speak_english_very_well_share_regional,Residents with a disability_share_regional
"Block Group 1, Census Tract 907, Accomack County, Virginia",510010907001,1419,61,210,91,20,13,4,2,4,8,16,1242,1099,177,67,0,0,0,0,0,0,0,0,14,7,12,6,0,0,0,0,0,0,0,0,0,0,0,0,51,1,90700,1,382,47,143,110,253,39,1.90700,18.683484430429644,265.0,0.2692036645525018,0.03312191684284708,0.17829457364341086,0.12473572938689217,0.02748414376321353,0.18675123326286117,510010907001,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 2, Census Tract 907, Accomack County, Virginia",510010907002,517,21,64,83,47,6,4,0,41,29,4,514,372,3,3,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,90700,2,215,84,142,0,142,5,1.90700,18.683484430429644,97.0,0.4158607350096712,0.16247582205029013,0.2746615087040619,0.005802707930367505,0.009671179883945842,0.18762088974854932,510010907002,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 3, Census Tract 907, Accomack County, Virginia",510010907003,519,82,19,44,5,38,0,0,10,1,3,519,213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,90700,3,150,52,306,0,306,0,1.90700,18.683484430429644,97.0,0.28901734104046245,0.1001926782273603,0.5895953757225434,0.0,0.0,0.18689788053949905,510010907003,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 4, Census Tract 907, Accomack County, Virginia",510010907004,1028,0,0,293,6,8,0,0,0,70,0,999,494,29,29,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,90700,4,299,78,505,0,505,4,1.90700,18.683484430429644,192.0,0.2908560311284047,0.07587548638132295,0.4912451361867704,0.02821011673151751,0.0038910505836575876,0.1867704280155642,510010907004,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 5, Census Tract 907, Accomack County, Virginia",510010907005,1591,95,141,6,110,24,45,50,56,0,0,1551,907,40,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,90700,5,352,175,644,32,676,0,1.90700,18.683484430429644,297.0,0.22124450031426776,0.10999371464487744,0.4248900062853551,0.0251414204902577,0.0,0.18667504714016342,510010907005,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 908, Accomack County, Virginia",510010908001,683,10,20,68,9,14,20,31,23,24,10,677,482,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,90800,1,107,122,195,0,195,0,1.90800,14.632735685367265,100.0,0.15666178623718888,0.17862371888726208,0.28550512445095166,0.008784773060029283,0.0,0.14641288433382138,510010908001,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 2, Census Tract 908, Accomack County, Virginia",510010908002,1554,466,191,86,184,38,11,2,31,5,4,1489,660,65,23,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,90800,2,927,91,829,42,871,6,1.90800,14.632735685367265,227.0,0.5965250965250966,0.05855855855855856,0.5604890604890604,0.04182754182754183,0.003861003861003861,0.14607464607464607,510010908002,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 3, Census Tract 908, Accomack County, Virginia",510010908003,1221,109,29,347,16,0,1,14,26,7,4,1179,348,42,26,0,0,0,0,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,90800,3,501,52,831,16,847,38,1.90800,14.632735685367265,179.0,0.4103194103194103,0.042588042588042586,0.6936936936936937,0.0343980343980344,0.031122031122031123,0.1466011466011466,510010908003,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 9801, Accomack County, Virginia",510019801001,24,0,0,0,0,0,0,0,0,0,0,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,980100,1,0,0,0,0,0,0,1.980100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510019801001,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 9802, Accomack County, Virginia",510019802001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,980200,1,0,0,0,0,0,0,1.980200,,,0.0,0.0,0.0,0.0,0.0,0.0,510019802001,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 0, Census Tract 9901, Accomack County, Virginia",510019901000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,990100,0,0,0,0,0,0,0,1.990100,,,0.0,0.0,0.0,0.0,0.0,0.0,510019901000,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 0, Census Tract 9902, Accomack County, Virginia",510019902000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,1,990200,0,0,0,0,0,0,0,1.990200,,,0.0,0.0,0.0,0.0,0.0,0.0,510019902000,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 9303.01, Brunswick County, Virginia",510259303011,926,70,35,79,8,65,11,0,94,0,0,926,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,25,930301,1,192,170,624,0,624,0,25.930301,20.023837902264603,185.0,0.20734341252699784,0.183585313174946,0.673866090712743,0.0,0.0,0.19978401727861772,510259303011,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 2, Census Tract 9303.01, Brunswick County, Virginia",510259303012,752,24,90,30,0,29,11,0,26,0,0,752,619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,25,930301,2,144,66,133,0,133,0,25.930301,20.023837902264603,151.0,0.19148936170212766,0.08776595744680851,0.1768617021276596,0.0,0.0,0.20079787234042554,510259303012,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 3, Census Tract 9303.02, Brunswick County, Virginia",510259303023,936,176,83,39,126,13,0,62,25,0,0,936,776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,25,930302,3,424,100,160,0,160,0,25.930302,21.557719054242003,202.0,0.452991452991453,0.10683760683760683,0.17094017094017094,0.0,0.0,0.21581196581196582,510259303023,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 9508, Essex County, Virginia",510579508001,819,0,8,0,172,22,0,22,19,7,15,623,516,196,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,57,950800,1,180,85,107,196,303,43,57.950800,19.174898314933177,157.0,0.21978021978021978,0.10378510378510379,0.36996336996337,0.23931623931623933,0.052503052503052504,0.1916971916971917,510579508001,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 1001.01, Gloucester County, Virginia",510731001011,1147,0,28,0,0,0,13,0,0,11,0,1107,1022,40,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100101,1,28,24,85,0,85,0,73.100101,16.730434782608697,192.0,0.024411508282476024,0.020924149956408022,0.07410636442894507,0.03487358326068003,0.0,0.16739319965126417,510731001011,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 2, Census Tract 1001.01, Gloucester County, Virginia",510731001012,1728,41,0,0,114,29,0,0,0,0,83,1714,1649,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100101,2,155,112,65,14,79,0,73.100101,16.730434782608697,289.0,0.08969907407407407,0.06481481481481481,0.045717592592592594,0.008101851851851851,0.0,0.16724537037037038,510731001012,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 1001.02, Gloucester County, Virginia",510731001021,2485,27,29,0,74,40,14,17,31,0,15,2347,1652,138,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100102,1,130,117,695,44,739,0,73.100102,15.638715638715638,389.0,0.052313883299798795,0.047082494969818915,0.2973843058350101,0.055533199195171024,0.0,0.15653923541247486,510731001021,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 2, Census Tract 1001.02, Gloucester County, Virginia",510731001022,1844,81,25,21,23,57,23,22,56,68,0,1844,1592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100102,2,150,226,252,0,252,0,73.100102,15.638715638715638,288.0,0.08134490238611713,0.12255965292841649,0.13665943600867678,0.0,0.0,0.1561822125813449,510731001022,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 1002.01, Gloucester County, Virginia",510731002011,1408,20,84,0,20,0,12,10,0,7,0,1408,1054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100201,1,124,29,354,0,354,0,73.100201,20.70950965824666,292.0,0.08806818181818182,0.020596590909090908,0.25142045454545453,0.0,0.0,0.20738636363636365,510731002011,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 2, Census Tract 1002.01, Gloucester County, Virginia",510731002012,2673,323,9,0,0,43,37,0,27,13,0,2561,2073,112,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100201,2,332,120,488,0,488,0,73.100201,20.70950965824666,554.0,0.12420501309390199,0.04489337822671156,0.182566404788627,0.041900486344930786,0.0,0.20725776281331837,510731002012,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 3, Census Tract 1002.01, Gloucester County, Virginia",510731002013,1303,96,35,0,24,0,0,0,21,24,0,1247,1106,56,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100201,3,155,45,141,0,141,0,73.100201,20.70950965824666,270.0,0.11895625479662318,0.03453568687643899,0.10821181887950883,0.042977743668457406,0.0,0.20721412125863392,510731002013,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 1002.02, Gloucester County, Virginia",510731002021,2087,69,0,12,0,12,62,5,66,0,161,2020,1572,67,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100202,1,81,306,448,44,492,0,73.100202,20.125786163522015,420.0,0.03881169142309535,0.14662194537613799,0.23574508864398658,0.03210349784379492,0.0,0.20124580737901293,510731002021,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 2, Census Tract 1002.02, Gloucester County, Virginia",510731002022,2842,80,38,13,109,13,59,23,30,49,40,2574,2452,268,268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100202,2,240,214,122,0,122,0,73.100202,20.125786163522015,572.0,0.0844475721323012,0.0752990851513019,0.04292751583391977,0.09429978888106967,0.0,0.20126671358198453,510731002022,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 1002.03, Gloucester County, Virginia",510731002031,900,27,36,0,0,41,26,53,28,22,109,900,809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100203,1,63,279,91,0,91,0,73.100203,17.158469945355193,154.0,0.07,0.31,0.10111111111111111,0.0,0.0,0.1711111111111111,510731002031,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 2, Census Tract 1002.03, Gloucester County, Virginia",510731002032,1006,35,7,14,34,27,0,0,6,0,0,1006,972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100203,2,90,33,34,0,34,0,73.100203,17.158469945355193,173.0,0.08946322067594434,0.032803180914512925,0.033797216699801194,0.0,0.0,0.17196819085487078,510731002032,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 3, Census Tract 1002.03, Gloucester County, Virginia",510731002033,892,51,42,31,70,0,14,24,38,17,8,824,682,68,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100203,3,194,101,142,37,179,0,73.100203,17.158469945355193,153.0,0.21748878923766815,0.1132286995515695,0.2006726457399103,0.07623318385650224,0.0,0.17152466367713004,510731002033,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 4, Census Tract 1002.03, Gloucester County, Virginia",510731002034,862,20,119,37,0,0,39,0,0,49,24,862,601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100203,4,176,112,261,0,261,0,73.100203,17.158469945355193,148.0,0.20417633410672853,0.12993039443155452,0.302784222737819,0.0,0.0,0.1716937354988399,510731002034,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 1003.01, Gloucester County, Virginia",510731003011,961,162,7,0,14,15,0,0,50,0,7,961,927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100301,1,183,72,34,0,34,0,73.100301,19.067190850607577,183.0,0.19042663891779396,0.07492195629552549,0.03537981269510926,0.0,0.0,0.19042663891779396,510731003011,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 2, Census Tract 1003.01, Gloucester County, Virginia",510731003012,1826,244,54,0,35,18,0,0,51,15,0,1705,1521,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100301,2,333,84,184,121,305,0,73.100301,19.067190850607577,348.0,0.1823658269441402,0.04600219058050383,0.16703176341730558,0.06626506024096386,0.0,0.19058050383351588,510731003012,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 3, Census Tract 1003.01, Gloucester County, Virginia",510731003013,984,21,59,0,0,15,8,0,61,10,0,984,781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100301,3,80,94,203,0,203,0,73.100301,19.067190850607577,188.0,0.08130081300813008,0.09552845528455285,0.20630081300813008,0.0,0.0,0.1910569105691057,510731003013,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 4, Census Tract 1003.01, Gloucester County, Virginia",510731003014,1825,45,119,176,30,15,0,0,25,16,0,1825,1557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100301,4,370,56,268,0,268,0,73.100301,19.067190850607577,348.0,0.20273972602739726,0.030684931506849315,0.14684931506849316,0.0,0.0,0.19068493150684931,510731003014,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 1003.02, Gloucester County, Virginia",510731003021,2294,9,184,99,136,0,31,0,30,23,0,1880,1488,414,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100302,1,428,84,392,387,779,0,73.100302,15.557746016099886,357.0,0.18657367044463818,0.036617262423714034,0.33958151700087186,0.18047079337401917,0.0,0.15562336530078466,510731003021,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 2, Census Tract 1003.02, Gloucester County, Virginia",510731003022,847,27,0,144,14,0,0,41,13,44,6,847,839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100302,2,185,104,8,0,8,0,73.100302,15.557746016099886,132.0,0.21841794569067297,0.12278630460448642,0.009445100354191263,0.0,0.0,0.15584415584415584,510731003022,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 3, Census Tract 1003.02, Gloucester County, Virginia",510731003023,942,0,13,0,6,31,0,14,4,0,17,878,855,64,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100302,3,19,66,23,55,78,0,73.100302,15.557746016099886,147.0,0.020169851380042462,0.07006369426751592,0.08280254777070063,0.06794055201698514,0.0,0.15605095541401273,510731003023,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 4, Census Tract 1003.02, Gloucester County, Virginia",510731003024,2004,0,23,0,127,52,9,0,36,5,5,1939,1847,65,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,73,100302,4,150,107,92,52,144,0,73.100302,15.557746016099886,312.0,0.0748502994011976,0.053393213572854294,0.0718562874251497,0.03243512974051896,0.0,0.15568862275449102,510731003024,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 1004, Gloucester County, Virginia",510731004001,1441,89,84,63,71,85,23,8,71,11,40,1416,1246,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,51,73,100400,1,307,238,170,25,195,8,73.100400,13.1852879944483,190.0,0.2130464954892436,0.16516308119361556,0.13532269257460097,0.01734906315058987,0.005551700208188758,0.131852879944483,510731004001,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 1005, Gloucester County, Virginia",510731005001,4285,121,246,99,70,78,56,9,39,60,31,4236,3948,49,39,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,22,0,0,0,0,0,51,73,100500,1,536,273,288,10,298,29,73.100500,12.812135355892648,549.0,0.12508751458576428,0.06371061843640607,0.06954492415402568,0.011435239206534423,0.00676779463243874,0.12812135355892648,510731005001,Hampton Roads Region,1,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 8801.01, Greensville County, Virginia",510818801011,1071,165,8,0,31,29,12,0,41,6,12,1071,432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,880101,1,204,100,639,0,639,0,81.880101,19.30769230769231,207.0,0.19047619047619047,0.09337068160597572,0.5966386554621849,0.0,0.0,0.19327731092436976,510818801011,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 2, Census Tract 8801.01, Greensville County, Virginia",510818801012,877,128,117,16,0,33,0,0,16,16,16,877,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,51,81,880101,2,261,81,606,0,606,32,81.880101,19.30769230769231,169.0,0.2976054732041049,0.09236031927023945,0.6909920182440137,0.0,0.036488027366020526,0.19270239452679588,510818801012,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 3, Census Tract 8801.01, Greensville County, Virginia",510818801013,1157,14,33,39,58,24,2,0,33,15,4,1125,457,32,23,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,880101,3,144,78,668,9,677,11,81.880101,19.30769230769231,223.0,0.12445980985306827,0.06741573033707865,0.5851339671564391,0.027657735522904063,0.00950734658599827,0.19273984442523767,510818801013,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 8801.02, Greensville County, Virginia",510818801021,2907,0,0,0,0,0,0,0,0,0,0,2704,826,203,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,880102,1,0,0,1878,165,2043,0,81.880102,0.0,0.0,0.0,0.0,0.7027863777089783,0.0698314413484692,0.0,0.0,510818801021,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 1, Census Tract 8802, Greensville County, Virginia",510818802001,1121,17,72,62,201,17,4,52,9,11,24,1121,659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,880200,1,352,117,462,0,462,0,81.880200,14.620008587376557,164.0,0.31400535236396077,0.10437109723461195,0.41213202497769846,0.0,0.0,0.1462979482604817,510818802001,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
"Block Group 2, Census Tract 8802, Greensville County, Virginia",510818802002,2185,51,115,118,367,7,5,0,85,0,5,2177,312,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,81,880200,2,651,102,1865,0,1865,0,81.880200,14.620008587376557,319.0,0.2979405034324943,0.04668192219679634,0.8535469107551488,0.0036613272311212816,0.0,0.1459954233409611,510818802002,Hampton Roads Region,0,516520364892.60675,0.1780930837403862,0.061657411950879794,0.4365773494843327,0.06932557050154232,0.010449799290184872,0.12918826812356476
