NAME,GEO_ID,B01003_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,B01001_023E,B01001_024E,B01001_025E,B01001_047E,B01001_048E,B01001_049E,B03002_002E,B03002_003E,B03002_012E,B03002_013E,B16004_007E,B16004_008E,B16004_012E,B16004_013E,B16004_017E,B16004_018E,B16004_022E,B16004_023E,B16004_029E,B16004_030E,B16004_034E,B16004_035E,B16004_039E,B16004_040E,B16004_044E,B16004_045E,B16004_051E,B16004_052E,B16004_056E,B16004_057E,B16004_061E,B16004_062E,B16004_066E,B16004_067E,state,county,tract,block group,poverty_ratio_sum,over_75_sum,total_minority_non_hispanic,total_minority_hispanic,total_minority,do_not_speak_english_very_well
"Block Group 1, Census Tract 430.06, Virginia Beach city, Virginia",518100430061,1624,18,41,0,0,0,11,18,67,38,66,1601,1571,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,43006,1,59,200,30,23,53,0
"Block Group 2, Census Tract 430.06, Virginia Beach city, Virginia",518100430062,1173,0,72,30,0,0,0,0,15,57,0,1074,970,99,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,43006,2,102,72,104,56,160,0
"Block Group 1, Census Tract 432, Virginia Beach city, Virginia",518100432001,1461,12,54,4,232,0,0,0,0,0,0,1250,993,211,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,43200,1,302,0,257,150,407,0
"Block Group 1, Census Tract 434, Virginia Beach city, Virginia",518100434001,847,14,0,0,0,70,9,21,35,16,7,842,789,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,43400,1,14,158,53,0,53,0
"Block Group 2, Census Tract 434, Virginia Beach city, Virginia",518100434002,1443,57,18,0,0,61,10,6,40,7,0,1427,1415,16,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,43400,2,75,124,12,7,19,0
"Block Group 1, Census Tract 436, Virginia Beach city, Virginia",518100436001,778,25,0,0,18,36,5,13,21,15,24,778,725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,43600,1,43,114,53,0,53,0
"Block Group 2, Census Tract 436, Virginia Beach city, Virginia",518100436002,1176,49,36,0,0,34,19,5,50,23,0,1154,1119,22,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,43600,2,85,131,35,0,35,0
"Block Group 1, Census Tract 438, Virginia Beach city, Virginia",518100438001,773,12,0,21,14,16,13,27,37,14,51,763,690,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,43800,1,47,158,73,0,73,0
"Block Group 2, Census Tract 438, Virginia Beach city, Virginia",518100438002,902,12,10,11,50,0,10,0,11,0,45,889,809,13,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,51,810,43800,2,83,66,80,13,93,11
"Block Group 3, Census Tract 438, Virginia Beach city, Virginia",518100438003,1090,31,0,0,0,28,0,27,26,36,16,1078,1075,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,43800,3,31,133,3,0,3,0
"Block Group 4, Census Tract 438, Virginia Beach city, Virginia",518100438004,1398,10,10,0,17,15,72,19,12,48,10,1398,1364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,43800,4,37,176,34,0,34,0
"Block Group 1, Census Tract 440.04, Virginia Beach city, Virginia",518100440041,1105,267,35,9,23,0,8,0,0,0,0,1089,1067,16,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44004,1,334,8,22,0,22,0
"Block Group 2, Census Tract 440.04, Virginia Beach city, Virginia",518100440042,713,154,102,19,17,0,0,0,26,0,0,706,527,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44004,2,292,26,179,0,179,0
"Block Group 3, Census Tract 440.04, Virginia Beach city, Virginia",518100440043,428,52,7,0,29,0,0,0,0,0,0,394,394,34,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44004,3,88,0,0,0,0,0
"Block Group 1, Census Tract 440.05, Virginia Beach city, Virginia",518100440051,1047,157,100,17,34,0,0,0,0,0,0,1025,886,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44005,1,308,0,139,22,161,0
"Block Group 2, Census Tract 440.05, Virginia Beach city, Virginia",518100440052,1553,163,0,25,23,0,0,0,0,0,0,1433,942,120,120,0,0,0,0,0,0,0,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,51,810,44005,2,211,0,491,0,491,86
"Block Group 1, Census Tract 440.06, Virginia Beach city, Virginia",518100440061,1049,26,73,103,40,0,0,0,0,23,18,970,745,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44006,1,242,41,225,79,304,0
"Block Group 2, Census Tract 440.06, Virginia Beach city, Virginia",518100440062,921,15,48,49,0,0,0,0,0,34,21,824,651,97,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44006,2,112,55,173,79,252,0
"Block Group 3, Census Tract 440.06, Virginia Beach city, Virginia",518100440063,1235,21,33,20,229,0,19,0,0,0,0,926,713,309,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44006,3,303,19,213,284,497,0
"Block Group 1, Census Tract 440.07, Virginia Beach city, Virginia",518100440071,1253,0,144,62,0,15,0,21,0,0,0,1204,1170,49,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44007,1,206,36,34,32,66,0
"Block Group 2, Census Tract 440.07, Virginia Beach city, Virginia",518100440072,1081,16,0,6,0,0,0,0,0,0,0,1064,410,17,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44007,2,22,0,654,0,654,0
"Block Group 3, Census Tract 440.07, Virginia Beach city, Virginia",518100440073,1104,41,0,16,0,24,0,16,32,21,52,1085,717,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44007,3,57,145,368,19,387,0
"Block Group 4, Census Tract 440.07, Virginia Beach city, Virginia",518100440074,584,49,15,0,14,8,0,0,16,0,0,531,482,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44007,4,78,24,49,53,102,0
"Block Group 1, Census Tract 440.08, Virginia Beach city, Virginia",518100440081,1622,107,0,0,0,58,35,0,19,0,0,1580,1473,42,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44008,1,107,112,107,18,125,0
"Block Group 2, Census Tract 440.08, Virginia Beach city, Virginia",518100440082,68,0,0,19,0,0,0,0,0,0,0,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44008,2,19,0,0,0,0,0
"Block Group 1, Census Tract 442.01, Virginia Beach city, Virginia",518100442011,1816,192,18,0,40,0,21,0,0,29,0,1561,1005,255,117,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44201,1,250,50,556,138,694,40
"Block Group 2, Census Tract 442.01, Virginia Beach city, Virginia",518100442012,825,17,25,29,85,10,0,26,11,0,0,802,802,23,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44201,2,156,47,0,0,0,0
"Block Group 1, Census Tract 442.02, Virginia Beach city, Virginia",518100442021,1138,333,114,55,13,0,0,0,0,0,0,1051,463,87,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44202,1,515,0,588,13,601,0
"Block Group 2, Census Tract 442.02, Virginia Beach city, Virginia",518100442022,1182,170,184,0,195,0,0,0,0,0,0,770,659,412,144,0,0,0,0,0,0,0,0,28,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44202,2,549,0,111,268,379,52
"Block Group 3, Census Tract 442.02, Virginia Beach city, Virginia",518100442023,1400,141,0,25,23,0,0,0,0,0,8,970,799,430,210,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44202,3,189,8,171,220,391,51
"Block Group 1, Census Tract 444.01, Virginia Beach city, Virginia",518100444011,443,9,0,0,0,13,9,26,22,18,0,430,410,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44401,1,9,88,20,0,20,0
"Block Group 2, Census Tract 444.01, Virginia Beach city, Virginia",518100444012,2011,277,22,0,28,29,20,26,39,9,19,1916,1826,95,36,0,0,10,0,0,0,0,0,0,0,7,0,24,0,0,0,0,0,0,0,0,0,0,0,51,810,44401,2,327,142,90,59,149,41
"Block Group 3, Census Tract 444.01, Virginia Beach city, Virginia",518100444013,1188,0,0,0,0,37,12,0,40,21,18,1140,1086,48,48,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44401,3,0,128,54,0,54,4
"Block Group 1, Census Tract 444.02, Virginia Beach city, Virginia",518100444021,2556,75,44,0,0,8,21,0,44,15,13,2393,1452,163,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44402,1,119,101,941,108,1049,0
"Block Group 2, Census Tract 444.02, Virginia Beach city, Virginia",518100444022,866,16,17,13,39,24,12,0,33,0,8,866,715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44402,2,85,77,151,0,151,0
"Block Group 3, Census Tract 444.02, Virginia Beach city, Virginia",518100444023,1492,0,15,0,84,23,0,0,24,15,0,1411,1411,81,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44402,3,99,62,0,0,0,0
"Block Group 4, Census Tract 444.02, Virginia Beach city, Virginia",518100444024,929,0,0,0,0,0,8,0,20,0,15,856,750,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44402,4,0,43,106,73,179,0
"Block Group 1, Census Tract 446, Virginia Beach city, Virginia",518100446001,1690,65,14,0,0,27,15,13,41,0,31,1690,1621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44600,1,79,127,69,0,69,0
"Block Group 2, Census Tract 446, Virginia Beach city, Virginia",518100446002,1500,7,55,0,21,37,12,44,43,56,181,1497,1200,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,51,810,44600,2,83,373,297,0,297,3
"Block Group 3, Census Tract 446, Virginia Beach city, Virginia",518100446003,483,0,37,0,0,13,25,16,14,0,13,451,451,32,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44600,3,37,81,0,0,0,0
"Block Group 4, Census Tract 446, Virginia Beach city, Virginia",518100446004,1969,0,29,100,14,43,13,13,14,66,56,1953,1849,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44600,4,143,205,104,16,120,0
"Block Group 1, Census Tract 448.05, Virginia Beach city, Virginia",518100448051,1052,15,18,16,220,0,0,0,0,0,8,929,361,123,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44805,1,269,8,568,9,577,0
"Block Group 2, Census Tract 448.05, Virginia Beach city, Virginia",518100448052,772,0,0,71,80,0,0,0,0,0,0,662,269,110,43,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44805,2,151,0,393,67,460,12
"Block Group 3, Census Tract 448.05, Virginia Beach city, Virginia",518100448053,1672,0,42,11,87,0,0,0,0,0,0,1463,1016,209,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44805,3,140,0,447,166,613,0
"Block Group 1, Census Tract 448.06, Virginia Beach city, Virginia",518100448061,1974,182,244,143,155,0,13,0,0,0,11,1868,913,106,43,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44806,1,724,24,955,63,1018,34
"Block Group 2, Census Tract 448.06, Virginia Beach city, Virginia",518100448062,397,0,0,12,0,0,0,0,0,12,0,397,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44806,2,12,12,93,0,93,0
"Block Group 3, Census Tract 448.06, Virginia Beach city, Virginia",518100448063,453,7,0,0,11,0,0,0,32,0,0,392,255,61,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44806,3,18,32,137,20,157,0
"Block Group 1, Census Tract 448.07, Virginia Beach city, Virginia",518100448071,980,0,0,0,19,0,0,80,0,0,55,980,970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44807,1,19,135,10,0,10,0
"Block Group 2, Census Tract 448.07, Virginia Beach city, Virginia",518100448072,924,18,68,18,99,0,0,0,0,0,0,849,337,75,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44807,2,203,0,512,0,512,0
"Block Group 3, Census Tract 448.07, Virginia Beach city, Virginia",518100448073,750,0,0,0,0,0,0,17,0,18,0,750,673,0,0,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44807,3,0,35,77,0,77,72
"Block Group 4, Census Tract 448.07, Virginia Beach city, Virginia",518100448074,928,71,276,49,92,16,0,0,0,0,0,730,342,198,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,51,810,44807,4,488,16,388,116,504,33
"Block Group 5, Census Tract 448.07, Virginia Beach city, Virginia",518100448075,1938,48,77,0,54,0,0,17,0,0,18,1851,953,87,86,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44807,5,179,35,898,1,899,26
"Block Group 1, Census Tract 448.08, Virginia Beach city, Virginia",518100448081,2566,363,203,32,389,42,0,0,33,0,9,2247,1329,319,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,51,810,44808,1,987,84,918,225,1143,35
"Block Group 2, Census Tract 448.08, Virginia Beach city, Virginia",518100448082,1011,21,24,61,0,0,0,0,0,0,53,882,663,129,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,44808,2,106,53,219,80,299,0
"Block Group 3, Census Tract 448.08, Virginia Beach city, Virginia",518100448083,1083,19,70,39,87,17,0,0,18,0,0,1053,732,30,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,51,810,44808,3,215,35,321,15,336,35
"Block Group 1, Census Tract 450, Virginia Beach city, Virginia",518100450001,2266,0,0,0,0,0,0,0,6,0,0,1773,1260,493,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45000,1,0,6,513,201,714,0
"Block Group 1, Census Tract 452, Virginia Beach city, Virginia",518100452001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45200,1,0,0,0,0,0,0
"Block Group 2, Census Tract 452, Virginia Beach city, Virginia",518100452002,2429,207,139,222,116,0,0,5,0,0,19,2128,1382,301,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45200,2,684,24,746,254,1000,0
"Block Group 3, Census Tract 452, Virginia Beach city, Virginia",518100452003,1261,0,0,0,0,0,0,0,0,0,0,1048,719,213,121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45200,3,0,0,329,92,421,0
"Block Group 1, Census Tract 454.05, Virginia Beach city, Virginia",518100454051,627,7,0,0,20,0,0,0,0,0,0,596,191,31,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45405,1,27,0,405,10,415,0
"Block Group 2, Census Tract 454.05, Virginia Beach city, Virginia",518100454052,1129,89,11,182,0,14,9,2,28,3,0,1031,353,98,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45405,2,282,56,678,25,703,0
"Block Group 3, Census Tract 454.05, Virginia Beach city, Virginia",518100454053,763,30,32,0,14,0,11,0,0,12,0,582,428,181,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45405,3,76,23,154,55,209,0
"Block Group 4, Census Tract 454.05, Virginia Beach city, Virginia",518100454054,1305,26,85,7,78,0,0,0,0,0,0,1264,470,41,22,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,51,810,45405,4,196,0,794,19,813,15
"Block Group 5, Census Tract 454.05, Virginia Beach city, Virginia",518100454055,725,0,0,34,0,0,0,0,14,0,0,711,458,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45405,5,34,14,253,0,253,0
"Block Group 1, Census Tract 454.07, Virginia Beach city, Virginia",518100454071,1296,38,18,0,52,0,25,0,24,0,0,1198,901,98,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45407,1,108,49,297,59,356,0
"Block Group 2, Census Tract 454.07, Virginia Beach city, Virginia",518100454072,792,18,21,17,0,0,0,0,7,9,0,682,502,110,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,51,810,45407,2,56,16,180,110,290,11
"Block Group 3, Census Tract 454.07, Virginia Beach city, Virginia",518100454073,2045,33,122,44,211,8,0,8,0,41,0,1856,1240,189,98,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,0,0,0,0,0,0,8,0,0,51,810,45407,3,410,57,616,91,707,63
"Block Group 1, Census Tract 454.08, Virginia Beach city, Virginia",518100454081,1329,0,49,113,54,0,11,0,14,0,0,1063,762,266,132,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45408,1,216,25,301,134,435,11
"Block Group 2, Census Tract 454.08, Virginia Beach city, Virginia",518100454082,2333,31,0,36,21,13,0,0,36,0,0,2170,1519,163,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45408,2,88,49,651,88,739,0
"Block Group 3, Census Tract 454.08, Virginia Beach city, Virginia",518100454083,399,0,87,101,0,0,0,0,0,0,0,331,108,68,68,0,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,0,0,0,0,0,0,0,0,51,810,45408,3,188,0,223,0,223,89
"Block Group 4, Census Tract 454.08, Virginia Beach city, Virginia",518100454084,1736,26,11,113,38,10,0,0,13,0,0,1693,1088,43,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45408,4,188,23,605,0,605,0
"Block Group 1, Census Tract 454.12, Virginia Beach city, Virginia",518100454121,1570,87,0,6,0,42,6,6,40,14,7,1559,1510,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45412,1,93,115,49,0,49,0
"Block Group 1, Census Tract 454.14, Virginia Beach city, Virginia",518100454141,853,278,0,0,14,0,8,10,14,11,11,781,599,72,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45414,1,292,54,182,30,212,0
"Block Group 2, Census Tract 454.14, Virginia Beach city, Virginia",518100454142,2230,99,121,46,353,0,0,0,0,0,0,2088,1470,142,38,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,51,810,45414,2,619,0,618,104,722,46
"Block Group 3, Census Tract 454.14, Virginia Beach city, Virginia",518100454143,865,5,17,21,0,30,0,0,0,0,0,761,219,104,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45414,3,43,30,542,63,605,0
"Block Group 4, Census Tract 454.14, Virginia Beach city, Virginia",518100454144,1196,51,13,0,0,38,25,29,0,14,0,738,395,458,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45414,4,64,106,343,213,556,0
"Block Group 5, Census Tract 454.14, Virginia Beach city, Virginia",518100454145,809,0,35,0,0,0,13,0,18,0,0,762,351,47,47,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45414,5,35,31,411,0,411,19
"Block Group 1, Census Tract 454.15, Virginia Beach city, Virginia",518100454151,1402,21,398,30,96,21,0,5,25,11,0,1256,853,146,52,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,47,0,0,0,51,810,45415,1,545,62,403,94,497,55
"Block Group 2, Census Tract 454.15, Virginia Beach city, Virginia",518100454152,718,11,79,59,21,9,0,0,18,9,0,559,407,159,79,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45415,2,170,36,152,80,232,14
"Block Group 1, Census Tract 454.20, Virginia Beach city, Virginia",518100454201,2718,23,434,17,0,10,0,0,11,10,26,2579,2158,139,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45420,1,474,57,421,36,457,0
"Block Group 2, Census Tract 454.20, Virginia Beach city, Virginia",518100454202,1147,43,0,31,0,22,0,0,13,0,0,1084,911,63,5,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,51,810,45420,2,74,35,173,58,231,10
"Block Group 3, Census Tract 454.20, Virginia Beach city, Virginia",518100454203,1944,10,43,0,0,55,0,14,9,14,34,1788,1437,156,137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45420,3,53,126,351,19,370,0
"Block Group 1, Census Tract 454.21, Virginia Beach city, Virginia",518100454211,1253,0,43,0,64,0,0,9,13,15,0,1243,881,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,51,810,45421,1,107,37,362,10,372,22
"Block Group 2, Census Tract 454.21, Virginia Beach city, Virginia",518100454212,2322,41,0,0,38,9,30,9,21,70,11,2285,1548,37,26,0,0,0,0,0,0,0,0,0,0,0,0,93,0,0,0,0,0,0,0,0,0,0,0,51,810,45421,2,79,150,737,11,748,93
"Block Group 1, Census Tract 454.22, Virginia Beach city, Virginia",518100454221,1840,0,99,10,15,21,29,10,31,8,0,1766,1572,74,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45422,1,124,99,194,0,194,0
"Block Group 2, Census Tract 454.22, Virginia Beach city, Virginia",518100454222,2346,59,38,65,144,5,11,0,0,0,21,2215,1451,131,87,0,0,0,0,26,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,51,810,45422,2,306,37,764,44,808,42
"Block Group 1, Census Tract 454.24, Virginia Beach city, Virginia",518100454241,1947,122,11,89,112,6,0,0,21,32,53,1620,1255,327,158,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,51,810,45424,1,334,112,365,169,534,19
"Block Group 2, Census Tract 454.24, Virginia Beach city, Virginia",518100454242,4201,57,53,24,0,65,3,0,17,16,9,4118,3240,83,64,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45424,2,134,110,878,19,897,42
"Block Group 1, Census Tract 454.25, Virginia Beach city, Virginia",518100454251,2661,51,293,172,37,12,4,0,0,7,5,2552,1889,109,72,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45425,1,553,28,663,37,700,10
"Block Group 2, Census Tract 454.25, Virginia Beach city, Virginia",518100454252,721,17,34,0,17,9,3,0,11,10,6,703,583,18,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45425,2,68,39,120,0,120,0
"Block Group 1, Census Tract 454.26, Virginia Beach city, Virginia",518100454261,2028,32,0,0,65,0,0,0,0,21,0,1960,1559,68,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,51,810,45426,1,97,21,401,0,401,15
"Block Group 2, Census Tract 454.26, Virginia Beach city, Virginia",518100454262,2197,90,0,57,104,24,8,26,0,24,57,1509,967,688,180,0,0,0,0,0,0,0,0,140,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,51,810,45426,2,251,139,542,508,1050,148
"Block Group 3, Census Tract 454.26, Virginia Beach city, Virginia",518100454263,2527,230,0,0,0,15,42,21,16,0,23,2516,1959,11,11,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,51,810,45426,3,230,117,557,0,557,18
"Block Group 1, Census Tract 454.27, Virginia Beach city, Virginia",518100454271,1266,0,0,0,0,0,0,16,0,0,0,1130,986,136,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45427,1,0,16,144,20,164,0
"Block Group 2, Census Tract 454.27, Virginia Beach city, Virginia",518100454272,953,0,0,0,0,0,0,0,0,0,0,953,682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45427,2,0,0,271,0,271,0
"Block Group 3, Census Tract 454.27, Virginia Beach city, Virginia",518100454273,2172,0,16,0,112,16,0,11,0,12,0,2172,1799,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,51,810,45427,3,128,39,373,0,373,59
"Block Group 4, Census Tract 454.27, Virginia Beach city, Virginia",518100454274,1333,16,0,0,0,0,0,14,0,18,8,1219,853,114,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,810,45427,4,16,40,366,18,384,0
"Block Group 1, Census Tract 454.28, Virginia Beach city, Virginia",518100454281,1294,77,22,50,7,83,59,60,71,80,160,1169,1062,125,45,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,2,0,0,0,51,810,45428,1,156,513,107,80,187,26
"Block Group 1, Census Tract 454.29, Virginia Beach city, Virginia",518100454291,2753,0,37,158,0,0,0,0,0,0,0,2360,879,393,62,0,0,0,0,0,0,0,0,46,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,51,810,45429,1,195,0,1481,331,1812,50
